p_value,correlation,rmse,r
0.009625509811183984,0.9187869785478442,23444670445.753548,5763.102356142461
0.010446605271984431,0.9153440113664656,23472283535.65589,4816.128031132598
0.008611993255331898,0.9232400652035094,28855000467.169064,3806.0868742996167
0.007637102822135309,0.9277711410780154,32794351229.83759,5444.402605938489
0.00837398773037506,0.9243221913558364,28704591824.573837,5482.6880124713625
0.00898491532974698,0.9215733627019268,25843609859.166027,5767.6627194070725
0.008093991753426759,0.9256145797767767,28936284957.44728,6286.9013866301975
0.008482018746245283,0.9238291830459618,28256926692.956444,5475.300731171989
0.008486310518582191,0.923809660482305,28213271127.43096,5495.222670478588
0.008760934721330653,0.9225702710654268,28309936179.405518,3961.9301206758532
0.009521789613877184,0.9192318766412472,24963947621.76537,5297.175825254699
0.008212576523070262,0.9250646084564046,29162161468.215214,5751.486911005258
0.008259906547576742,0.9248461819513656,29372323475.34318,5324.683223444364
0.008731490910121008,0.922702238920284,28090746514.818527,4401.448388738955
0.00898196930213192,0.921586396158406,26662986024.66724,5247.878842150608
0.009261960627132942,0.9203568364326222,26993961458.57051,3495.2337047984997
0.009981833461439694,0.9172760246951908,23832218824.41714,5250.5569509547495
0.008855761747270988,0.9221467133733808,26882613438.87954,5425.672014704807
0.008872464120541374,0.92207233880641,27456863773.151073,4756.190967822714
0.008356417686735878,0.924402665642764,28735743905.505123,5530.412113764845
0.00823902713876312,0.9249424644351636,29399620117.712955,5401.532076977606
0.008616396036916194,0.9232201853217404,27934732906.709682,5240.478842987208
0.010171073923529079,0.9164842109954224,24341971209.67083,4521.487120537147
0.010145812250322178,0.9165894941583148,23566780671.45665,5179.904084578835
0.009732774180586537,0.9183293199009828,25191132376.2582,4633.071896721887
0.009145760485415004,0.9208648964469108,25168495693.04194,5795.614936656632
0.011080307743840223,0.9127757214203924,22513257397.899586,4681.876449577213
0.007977892527367081,0.926156837403496,30893295113.805637,5185.104026455806
0.009429708862580908,0.9196288248084288,25199643093.5862,5313.013710270011
0.008828271101706663,0.9222692760783442,27694021089.554073,4624.719036568438
0.012049633238771307,0.9089811256376128,21361466783.83599,5032.226500885113
0.01084543826403888,0.9137190911124796,22699735616.715263,4836.813487009412
0.008904714967663995,0.9219289202821299,27217210324.707127,4918.8408057782535
0.008265907144714103,0.9248185329550276,28367914695.91845,6093.374689100301
0.009864825904498609,0.9177692523842704,24553923757.42145,4957.0279653536045
0.01053188928616757,0.914994054215342,23263509976.780163,4853.826630400425
0.008818730932249429,0.9223118527826664,27782205473.583683,4528.030090010459
0.008964832761155237,0.9216622507922294,26766283333.5712,5201.074811656702
0.00912109773896226,0.9209731317783888,26522666230.944527,4943.447004523615
0.008880634499582379,0.9220359814427704,27321690371.299072,4888.674470939268
0.009100066891042287,0.921065540510118,25071163584.35545,5891.444604985327
0.008559897532651758,0.9234756694654376,27938264081.633125,5473.00287069227
0.009206367940822158,0.920599514598158,25493312999.6844,5551.123762298722
0.008326728718999345,0.9245388343632084,29395949872.187683,4903.945816623317
0.009082412556572637,0.9211431931397884,26580424747.452858,5011.725439531536
0.009957064334970235,0.917380200086441,24780303764.422646,4526.6940217258925
0.009386520080230895,0.9198156545724973,25675567994.759186,5040.738852873762
0.008656943177613941,0.9230373345769979,27236434688.86953,5705.259877927051
0.009510613803347756,0.9192799543950598,24880462139.453323,5368.5996433629825
0.008396752556396566,0.9242180460338104,29228638262.37837,4659.308230289184
0.008270728896491933,0.924796322811587,29802341578.643208,4640.119857195207
0.013334438979080996,0.9041722735289458,20336290205.332184,4569.469354910219
0.008886034913942539,0.922011959069764,26730259942.51457,5457.9099915966335
0.009927556667210357,0.9175044694044744,24047864985.812084,5205.823852148476
0.007687861994335881,0.9275285049056222,32711034442.48688,5118.947841907709
0.009192678171365806,0.9206593835835064,26350768793.57479,4901.016177264809
0.008593985469233085,0.9233214272777872,27443798056.17112,5740.2720003433
0.008539714003480673,0.923567137409352,27670566584.88376,5743.897256807733
0.009066442816248322,0.9212134992985904,26483937795.369926,5161.3534380171195
0.008755058345790918,0.9225965918706104,27270561218.8343,5405.567070786608
0.008327463708549388,0.9245354604773254,29801925777.61612,4225.698555157613
0.008793185619670626,0.9224259690485072,28212714837.137764,3892.060390507919
0.008262347906029617,0.9248349317064838,29090769746.459538,5602.115906985824
0.00947031227043402,0.9194535577896078,25672579445.990746,4817.085936841733
0.009116435454979144,0.9209936087324976,26493581155.10868,4994.795660001495
0.009233047793888095,0.9204829607156704,25750084319.16657,5333.519153492096
0.009773670199880504,0.9181554765217376,24690146455.635483,5021.008630067223
0.009331115863200005,0.9200559394757724,25661076396.667496,5187.124929703968
0.008108116582762403,0.9255488669140362,30892046061.124187,3941.1406857458196
0.00970716012228768,0.9184383824212299,24762685126.22162,5087.632101132495
0.009335350961545485,0.9200375476737992,26136515549.56389,4640.899807568672
0.008499111213964999,0.9237514607452476,28309370822.583683,5332.076973287004
0.008588387611960464,0.9233467361907935,27961811967.83477,5341.9410553865
0.008124131814555444,0.9254744267282488,29897257610.589294,5464.532449881317
0.008925083517350501,0.9218384720544776,27146173213.57859,4923.143208585665
0.011328984187595422,0.911787393982991,21847582786.419025,4834.132749454007
0.009139270089206307,0.9208933665386246,25000840451.246204,5863.026065271226
0.009016714274933585,0.9214328136884032,25783415599.50536,5740.174082699471
0.00826930604084981,0.9248028761698076,30180478152.360718,3719.4151081267187
0.008409268766200255,0.9241608449740708,27707233899.72237,6059.642625527332
0.010530174650623137,0.9150010765411049,23088273934.2602,4973.50539628984
0.008315145119945511,0.9245920267112772,29432843992.491573,5059.228001324547
0.008701237521926595,0.9228380609456918,27786685360.06865,5069.815320760529
0.008856199784259862,0.9221447619530796,27201774476.502056,5118.43566546239
0.00939461709560835,0.919780596048959,25547817613.32328,5134.247911797274
0.00844356960111177,0.9240042967158892,29096204982.29523,4576.346768955326
0.008943083217322139,0.9217586263903916,26893904244.640125,5144.452605014073
0.010007438753172143,0.9171684643056908,24299755128.42737,4896.545121820026
0.00943635274877223,0.9196001210315028,25481580063.07458,5094.058583743839
0.012698193513220171,0.9065242424182772,20856345203.293613,4760.51079498885
0.008559944563569972,0.923475456452794,28265840784.127083,5129.972400949983
0.010389742183249626,0.9155781155047472,21882703012.620632,5499.901830085561
0.010353720481482288,0.9157267376977328,23245000289.386368,5097.744573933683
0.009851897407087829,0.9178239243149092,23760075566.182358,5443.841308145533
0.010645607651492969,0.914529549228639,23731186254.348103,4176.900413507608
0.00921064918698891,0.9205808004567142,25822687485.92733,5332.741303770879
0.0077607784672101545,0.9271813154992342,32077568184.33147,5238.467651754029
0.010075409074530074,0.9168835867853568,22399706198.054558,5617.175067943831
0.008246202950758149,0.9249093607980472,28839063549.578213,5877.697262543989
0.008607264549026905,0.9232614222403864,27749024746.92249,5473.5414201273215
0.009169446053374471,0.920761083022657,25265259365.317074,5722.323734822641
0.0108782852086013,0.9135865677461252,22966837270.642776,4582.2332729427035
0.009344535926107829,0.91999767396423,25755868551.297432,5073.736936123344
0.00871907439125666,0.9227579549167816,27406117729.801804,5399.666385738783
0.008359012224274187,0.9243907769675921,28267977825.78895,5886.708849126889
0.00987267561743267,0.9177360745465524,24813067681.55709,4701.903218452624
0.009428949117283474,0.9196321077842108,25393683528.7018,5176.853936061299
0.00901293730903781,0.9214494949780232,26025593468.55569,5622.318139021326
0.010239089994348824,0.9162013691088065,23323073652.686,5192.4530367840525
0.008174764499461295,0.9252395503757236,29857913076.0938,5240.260495968114
0.008778709835336901,0.9224907069778148,27083055969.66617,5486.725082819245
0.009229859812125455,0.9204968791487744,25785199623.943558,5317.399896243158
0.007941169810002377,0.9263291548376716,30465544386.074257,5880.707050168683
0.0086434696948675,0.9230980480777982,28692875535.879417,3927.308177727904
0.009115924460699507,0.9209958533510584,26333635242.885685,5160.678763076121
0.01482626943237624,0.8988613339854191,19535867362.45684,3778.592060577336
0.009921455615588569,0.9175301858783786,24451078732.63493,4933.001710740548
0.010911641043167013,0.9134521895242969,22747118518.60598,4720.715225267576
0.010911443000822904,0.9134529867751788,21883354717.004738,5154.766008605177
0.012868716001453031,0.9058884036320444,19439454657.194527,5178.476220797731
0.009818638477007586,0.917964729672478,24900690793.860188,4738.858160612595
0.008723493334202581,0.9227381216048804,28043547554.257927,4749.657743639489
0.0101318044309836,0.9166479294140863,23754318778.426586,5090.330345157054
0.009057238286519598,0.9212540492275432,26439666076.7038,5227.629714191481
0.009108882455743627,0.9210267926381941,26334312432.096043,5182.495301499651
0.009243687971603172,0.9204365235803,25595417267.28289,5418.609776717742
0.009128892780969866,0.9209389069738576,25930592478.852192,5436.947957628797
0.008710664429185989,0.9227957144222804,27986741869.62529,4808.950794879846
0.00896214372680703,0.9216741601573438,27034595648.654724,4912.344634528395
0.009624999068090338,0.9187891636130824,24841114335.88921,5189.401213992076
0.010358461223804074,0.9157071635208178,22313536222.218586,5437.48627457264
0.008274754227882014,0.9247777859974899,29889252261.597637,4445.435804058764
0.009000564863098637,0.9215041627437588,26417231510.150486,5396.753249903902
0.008702574877846838,0.9228320520637472,27503589060.629654,5366.59933799077
0.008879875004168317,0.9220393604350277,27338348222.76548,4872.838344969239
0.008078866387590632,0.9256850093650328,29807708293.920918,5787.078183270457
0.013539809777060059,0.903424715870192,20249969639.167973,4452.0011010607495
0.00926480255559478,0.9203444496341082,26196572905.423115,4753.751135983988
0.00819713664489097,0.9251359954648432,29300271314.136208,5698.208315494599
0.008325373344045409,0.9245450564377772,28921247922.22713,5457.55805053822
0.009054034198425643,0.9212681693188566,27247962782.638542,4181.834636237993
0.00945349059501101,0.9195261251776138,25008176927.60419,5390.842763056625
0.008359836327774747,0.9243870011410068,29025683646.35126,5207.998215899375
0.01000278310604116,0.9171880113834212,23961985879.19005,5147.797485095304
0.010166560501694623,0.9165030122828892,23870125365.01144,4956.450772680039
0.009560657967484041,0.9190648800508641,24151279404.305042,5632.579913216383
0.010506184521525623,0.9150993868270734,24021422304.069046,4088.997616741884
0.008739337597998257,0.9226670487555038,27447694694.79924,5291.803715354326
0.010480635833582184,0.9152042037692072,23390682062.42681,4830.913927767567
0.009254277377968915,0.9203903338074256,25602730448.865417,5391.833571183298
0.010331351136296673,0.915819157785374,24105029754.29085,4434.124901956566
0.00861216853281304,0.9232392736785398,27953187138.66477,5228.086943704988
0.008945058117584545,0.9217498706012842,27237933646.743168,4734.893356617361
0.010207851450739104,0.9163311596974826,24423200623.44203,4241.729457408808
0.00888065885938606,0.9220358730684204,26872263926.74176,5364.701771356391
0.010383938459356543,0.9156020442218604,23969912151.305458,4475.543083547538
0.01217101237479954,0.9085165401757752,20968570763.400627,5130.966806695137
0.013699623272850854,0.9028467676438544,16532589652.112288,4745.3078693025045
0.01035953788907268,0.9157027186544704,23583755632.97842,4866.498301992313
0.01056596950412004,0.9148545927956192,23302094502.437042,4768.899312587611
0.008553231490818634,0.9235058670932929,27722760121.002983,5671.775409867524
0.014568473303553438,0.8997600155769907,17709383165.073162,4802.783496942164
0.009365909217174704,0.919904962008938,25329200238.241474,5350.38857042456
0.008610664849681888,0.9232460643249596,27854914881.200912,5361.5295594152885
0.008610125579801387,0.9232484998130752,27474937631.95052,5676.03413012182
0.011387414303705705,0.9115567012315084,21836547481.42921,4788.1695635559745
0.008460068342736686,0.9239291070451694,28615624810.09172,5183.968269376427
0.008578966895093314,0.9233893470580066,27958648286.868248,5381.401703820724
0.00817628727284281,0.9252324974769874,30442973199.131245,4220.237135730218
0.0092865755272573,0.9202496113827314,25575203193.384773,5342.4650707923765
0.012601024613388087,0.9068884089653612,20315822320.91217,5099.931471933371
0.008472160356649395,0.9238740454399618,27744868180.484768,5881.034905085268
0.013338262375448287,0.9041583056460601,20595459841.366604,4312.870774660329
0.008227407235379684,0.9249960994434872,29355137958.164036,5479.17304555704
0.009011495205483312,0.9214558650468259,26908929979.734016,4878.045474934759
0.009550351110928359,0.9191091309433446,25420394090.54704,4869.292749079361
0.00997072379012172,0.9173227348442784,24811322381.23161,4351.916813401414
0.008310457905838613,0.9246135608331916,28805558850.664974,5655.7722689722605
0.008779862894998712,0.922485548416152,28287938806.80818,3776.4668710554906
0.009427633431952931,0.919637793365966,25825536409.35664,4764.98901305726
0.009833528147719218,0.9179016640273366,23635004740.38807,5511.593121334703
0.008976757605048197,0.9216094582047312,26653616801.01957,5268.138819202406
0.008439628217450276,0.9240222693488792,28498586955.72103,5399.796404847671
0.010134884884867756,0.9166350755801004,23542635635.578583,5206.305602013478
0.009009724165439265,0.9214636887739333,27203048595.587967,4590.063877718939
0.008616788731525013,0.9232184124276268,27367690944.70048,5727.57531693662
0.01044542045622033,0.9153488829150088,22724124927.69396,5241.596974071398
0.008761741409545503,0.9225666585079236,27149239442.001568,5485.07339335884
0.008838571033414741,0.92222333374858,27457224133.729404,4895.780663951141
0.00974887273934786,0.9182608448870434,24509146354.439217,5198.3289517915255
0.01176178054486308,0.9100920341961488,21601465911.16706,4580.92412684609
0.00926297763887962,0.9203524034841152,25407673764.92754,5496.516996979873
0.009546443909424765,0.9191259119700548,25083094422.045467,5162.771697130224
0.009075547400911177,0.9211734093508364,26381280741.595192,5228.161637119178
0.009040159626863208,0.9213293411978124,26013101622.7778,5574.163242426626
0.00865344766865098,0.923053081438162,27693983929.426826,5355.77349759382
0.010791966464360784,0.9139352437147036,23078161359.413616,4614.950082984713
0.008641420234432281,0.9231072872813562,28287231772.533764,4698.874505077455
0.0086049818103223,0.9232717341926432,27086906578.7685,5915.832302750301
0.012492156023088249,0.9072980392548222,20858601728.659454,4935.627383879576
0.009942742493387358,0.9174404930869418,24715936638.72796,4640.152077619578
0.008706396412040037,0.9228148839802176,27190245162.066338,5606.939008455694
0.008804585792276744,0.9223750221968502,27069572006.88186,5423.827907348302
0.008491241236207172,0.923787237390694,27421779050.511158,6006.607844776128
0.009526714549806041,0.9192106985240422,24977784439.965767,5278.894836734979
0.009367000020046987,0.9199002331388246,25900941669.36221,4865.3835355629635
0.008356388368891809,0.9244027999930856,29310285153.853764,4843.040577521686
0.008823603539042494,0.9222901040892868,27065457066.53925,5364.864192195351
0.011271403065875173,0.912015299124846,21904706468.94036,4856.4508384642795
0.008911480642263693,0.921898865599287,27734997152.977528,4107.398828749083
0.008451737923878443,0.9239670623142704,27956509856.388245,5810.328606952169
0.010426094909569493,0.9154283806776982,23521501820.984383,4806.0713463090415
0.008200474009331517,0.9251205594610306,29073840429.01868,5874.333391450467
0.009776336338740092,0.9181441554036316,25548606947.66544,3885.716703551726
0.008565368663425008,0.9234508934137574,27891762390.706142,5494.160149104204
0.009099707489698159,0.9210671206072504,26478765622.42086,5059.610091990256
0.011044947047954492,0.9129171262467836,22498502483.70102,4735.70922164751
0.00806423387466863,0.9257532051612376,30399086030.48738,5298.2328125746035
0.009845912296452977,0.9178492458973896,23833105398.73648,5420.458694022472
0.0133485611792974,0.9041206909923027,19969996414.710663,4787.598031548278
0.009266789219109792,0.9203357916804432,26569614861.228783,4359.937419350226
0.008732536792444939,0.9226975475472392,27686237878.150658,5055.074447773846
0.008598824422746997,0.92329955596575,27994945783.624825,5238.385894778164
0.009791154616694341,0.9180812604434774,24572530548.170742,5074.641384212122
0.00935831633981963,0.9199378862164456,24986705178.02333,5558.161791694708
0.013080837528344595,0.9051031059670096,20686779060.52586,4518.476729246719
0.009922372619773794,0.9175263201343576,24875813470.78931,4478.199811194355
0.010639272698143009,0.9145553621258408,23720069879.21771,4075.0842360099077
0.008126684036358014,0.9254625703821772,29420674612.086624,5897.65794994588
0.009386855951442345,0.9198142000225792,24662940852.463608,5658.605430131663
0.009386940946388063,0.9198138319408836,25116552338.462498,5443.004425102141
0.01562538913327835,0.8961223865313365,18229819587.21155,4429.2590790434915
0.00791630563274037,0.9264460477539496,30782888762.66778,5725.79161077093
0.008748829024476034,0.9226245029337168,28221402988.9153,4167.4477389982
0.010300790072609369,0.9159455794004984,23533962241.22081,4992.9346045066695
0.013428610628450969,0.9038288001596301,20554246383.94971,4242.724758122393
0.009207820392641293,0.9205931651810588,26432498148.27393,4750.777632329528
0.008342633163800836,0.9244658591524144,28745566244.120163,5577.49026724203
0.010703784552691841,0.9142928443774112,21680394279.625957,5344.985934803727
0.009337109024784818,0.9200299141064532,24983601380.19503,5592.199195295911
0.009859262777364724,0.917792773428,24293958012.044712,5157.551915725899
0.010229288440173371,0.9162420721154368,23445827078.29834,5140.518982892281
0.008727516096176922,0.9227200706996304,27221524200.386345,5527.453514874729
0.007839555342750156,0.9268080031251852,31479196944.233208,5478.560278325669
0.009193455198584756,0.9206559842785198,26166496641.127945,5097.052164575411
0.008828993982205406,0.9222660508559446,26910407970.68232,5479.12528038323
0.008307223751791883,0.9246284227150844,28925619346.774937,5560.834389877443
0.009353884266688834,0.9199571105546352,25696570856.15912,5107.235539544801
0.009108651747564112,0.9210278064590184,26574710826.957527,4912.2494164356185
0.008415505879830759,0.9241323558438777,28681937259.832394,5314.603118232759
0.013097720755194274,0.9050408675676362,20366561777.355976,4743.661300059543
0.009566244801698128,0.9190409035257228,24054088603.704967,5659.120215054033
0.009248199508684628,0.9204168416324486,26229932107.61576,4856.167252777041
0.008296154501842479,0.9246793104744624,29231564656.84858,5296.228448420601
0.008547991813297547,0.9235296112301512,28040028983.764355,5422.136596320083
0.009245044672626691,0.9204306043709468,26166880755.70162,4943.136219613324
0.00897151147352658,0.921632679199791,26777324242.80235,5168.414676279955
0.009048179951272349,0.9212939746667924,26661742781.343227,5037.4931893376515
0.008515091004407855,0.9236788667271758,28487399087.43525,5081.208200506625
0.008547810903813421,0.9235304311664958,28364929441.459606,5073.450755268219
0.008606031060628244,0.9232669941861696,27625779500.500656,5582.455283319071
0.008091518337267402,0.9256260925794192,30499177212.994118,4870.664260264713
0.00841454766182591,0.924136732007568,28516564890.202774,5495.941592726417
0.008792990430204577,0.9224268416209184,27161675422.029343,5380.984627917966
0.009141129544261188,0.9208852090439784,25948447303.8598,5396.547984568433
0.009359528391358942,0.9199326296527,25946550880.649258,4837.550856208811
0.00855032619068179,0.9235190318849672,28381467386.0938,5041.534371997441
0.008465229331491013,0.9239056015375088,28099963723.793,5670.9763278643895
0.00861637432236015,0.9232202833573592,27899215167.601124,5293.1055303927205
0.008948703575090894,0.9217337108065288,26192985567.093258,5658.164573047466
0.008796920253081871,0.9224092756064116,27036662164.610317,5470.895401547753
0.00824952823158,0.9248940252829498,29638719324.87557,5053.374806428591
0.007881636836861699,0.9266093336070552,30864335084.50704,5824.058525291759
0.010997243718299674,0.9131082363508972,22276897062.304497,4920.0262955176895
0.009962905886127684,0.9173556200380352,24717359576.33044,4586.86446968557
0.008820385319068806,0.9223044678355888,27253006511.609882,5197.544575012587
0.008826328988089991,0.9222779416988708,26789476242.493416,5567.125542816068
0.0083392130501556,0.924481546123756,28264183368.756763,5947.0383723776185
0.014947095290928228,0.8984427253046958,17433033512.788662,4718.7573532804745
0.00859842297692508,0.9233013702102087,27674147427.461143,5569.224336729125
0.012505584715005277,0.9072474192508057,20727535009.8749,4993.713916278676
0.00855635324228602,0.9234917239196401,27437930572.95753,5840.503144296646
0.008149005751425627,0.925358952017494,29883832995.72953,5347.192758127794
0.0092602776076655,0.9203641728936643,26037245252.519047,5033.346376493658
0.008184608545577518,0.925193967841664,30093401727.004963,4797.859011775646
0.008406871265732436,0.9241717987212156,28405219502.05938,5626.9075187278
0.008974943221898566,0.921617488477337,26910103772.86016,5001.572982735112
0.010314721182640742,0.9158879281995268,22498509777.062817,5424.292528236641
0.008507058524170044,0.9237153489015818,28553278134.358524,5039.789772021173
0.009369032545201814,0.9198914224093176,25555806714.17681,5183.671378212309
0.009585774600164595,0.9189571425951264,24625395780.17574,5391.433986467008
0.008054475406477392,0.9257987186422318,29592041894.77158,6058.869278476609
0.009193791873309052,0.920654511451886,26204679728.326958,5058.407584251032
0.008661050190714224,0.9230188369117978,27074471203.286247,5793.114118171592
0.009433413735291976,0.9196128173266916,24924541224.832783,5471.107433495081
0.009819153130123609,0.9179625490695424,24899698235.174644,4738.665213177147
0.008916297912308734,0.9218774729385596,26346423885.657467,5637.794278086662
0.010126038045496756,0.916671995953776,23015426507.10644,5432.614064263672
0.00864100610420917,0.9231091543575128,28202888833.554306,4856.404845260978
0.008976452807633267,0.9216108071514956,26489442287.92632,5403.815846149038
0.008681679253106306,0.9229259896955946,27682744076.16004,5265.031533150566
0.008851323371931653,0.9221664886336928,27001902458.056942,5339.909169972125
0.009276415045850854,0.9202938547338142,25612851877.0265,5337.148144091948
0.007824389893614806,0.9268797274954031,31347881179.443836,5720.463725335904
0.01226554750658505,0.9081562518916562,21108621932.846558,4985.507334951067
0.012089735911791187,0.9088273810550592,21387968227.62828,4410.119037755512
0.008881523439966451,0.9220320267287848,26787641828.52528,5428.245437798516
0.010279859421921372,0.9160322679886004,23356555820.35813,5126.565575023761
0.008864922778120518,0.9221059114700486,26139773155.085747,5846.051418216875
0.01317498125666304,0.9047565471995248,19968113617.8179,4894.474390643968
0.008617824354535886,0.9232137371000776,27727068128.11274,5456.110394524942
0.009944382179071927,0.9174335880980896,24002972474.426247,5207.735977623874
0.01024090027919274,0.916193853590028,24132448217.478046,4602.035959303538
0.00897451446155984,0.9216193862416336,25942834738.995304,5739.288095359934
0.009914498608597723,0.9175595196480903,24561109716.987164,4859.009157569663
0.008691263536269459,0.9228828892951368,28398283622.32976,4194.7315662976625
0.010325779815264129,0.91584219107431,23323248008.470142,5088.493125292114
0.00952419610312054,0.9192215276368004,24039199451.68449,5709.622976547053
0.008731228056528536,0.9227034180101056,27157188857.723244,5561.744294793171
0.009874844237826488,0.9177269108465947,24963110997.96889,4476.5365587620945
0.009254067357441971,0.9203912496431179,26209388740.102737,4740.995772192558
0.008793800863581938,0.922423218731884,27167489433.15095,5372.066112511986
0.009270533485733827,0.9203194764781842,26006516236.21419,5034.9389173524605
0.009453026358967578,0.9195281287444588,24709949953.55064,5547.121234426128
0.010188370623286395,0.916412196634294,23485567389.111263,5169.990142900831
0.00968224096571655,0.9185446202800348,24444462058.02031,5343.110375420244
0.009566703712646457,0.91903893436023,25794032763.603256,4358.293954588059
0.0087169530618922,0.9227674777057566,28025259283.044464,4693.438813040553
0.010054079512851321,0.9169728826568164,24548589092.18545,4559.452234185661
0.008127160918090568,0.9254603552291619,29907477030.726063,5443.100511709768
0.010171269481858557,0.9164833964614544,24221364152.782887,4657.728262040073
0.009015448243063924,0.9214384048468168,26399730447.36673,5372.806125900393
0.008280044019808978,0.9247534329635994,29083414944.081318,5511.747558802504
0.009857888667776949,0.9177985841905336,25082205807.637417,4375.301031926444
0.010630722759903113,0.9145902121914332,23358474748.630043,4628.601294116932
0.01030704957995925,0.9159196709657406,23755381322.021526,4810.310024596235
0.008361382225932567,0.9243799187287408,28767335042.321213,5471.426604413076
0.01071646952123062,0.9142413158193148,23607758204.99392,4192.704019145535
0.011932073411469984,0.9094332555151088,21509650273.242645,4477.6481169288645
0.01322650789997673,0.9045673753640744,20689542231.08917,4344.144153042218
0.009504753981694584,0.9193051740075554,24923343590.05777,5352.952061931758
0.011389407469579504,0.9115488419713798,22470438714.984367,4306.172311115135
0.008701816717473877,0.9228354585035508,27459980963.146152,5408.755301671054
0.01088596737592726,0.9135556014800841,21842082278.365383,5186.125775202839
0.00828814621475678,0.924716146924084,29825091252.614857,4457.628873905927
0.009350472306197384,0.9199719131182126,26573422388.7722,3925.6977043468432
0.008212573211852911,0.9250646237589678,29776996156.319405,5102.216683526021
0.010557220233398144,0.9148903753035932,23700123183.921257,4421.378662132946
0.011393262090047386,0.9115336446915412,21925932413.68693,4731.892151515709
0.010558677478186269,0.9148844145093916,23161212486.74541,4890.030939602353
0.008195718202120578,0.9251425569837246,29887713249.145718,5050.01757806073
0.008644361913496759,0.9230940261864368,27465081946.935486,5589.266373474266
0.00902250176928839,0.9214072593181114,26569656158.48169,5212.452678552287
0.009475515298444372,0.9194311250146696,25459477750.83212,5023.753413958959
0.009784931850255682,0.9181076668309388,24987452489.65936,4729.044409270612
0.008049025796227793,0.9258241473002352,30324722912.494064,5428.168597154736
0.00898067730882632,0.921592112693309,25938182497.08064,5730.3089941980625
0.008909166863105096,0.9219091426899292,26703624678.734657,5418.269642951336
0.009182204971962524,0.9207052149138112,26212007781.263145,5084.599649264359
0.008397427282701368,0.924214961370202,28532894232.092995,5552.79226847653
0.009269587909544932,0.9203235964131902,26550853217.18697,4393.097338874813
0.008846959426096085,0.9221859369734424,27750019282.06353,4397.848636261911
0.010356800802934444,0.9157140187821606,23415949335.82265,4992.657863591388
0.009224849521995086,0.9205187583328708,27027506047.45539,3663.816650244466
0.009515123371940696,0.9192605511658756,25060777329.24592,5242.988193575528
0.01023095481162037,0.9162351508245592,23992658171.6145,4753.294248745124
0.011669372341014795,0.910451448126332,21477869377.21441,5301.798408024842
0.008625813237242446,0.923177680413149,27875125278.811543,5279.670262098038
0.009424669388039776,0.9196506035508076,25852443129.60276,4715.371935725492
0.009053280077169816,0.9212714930078352,25809922322.51363,5661.567551675658
0.008955754870341582,0.9217024624967524,27351184208.220028,4612.993255115272
0.00988627876895449,0.9176786093553468,24581244007.248226,4896.89380548489
0.009126160443562488,0.9209509019197188,26679918631.318462,4723.037791137138
0.008560679169323264,0.9234721293470504,28497189313.918373,4848.235815605504
0.009061149529192129,0.9212368160681272,24962681073.246555,5971.972804022625
0.008498689600547997,0.9237533769764792,28053412158.42596,5593.727228280796
0.009556822126143007,0.9190813459336996,24733624653.81034,5377.193668975161
0.008662532742115777,0.9230121606644894,27868986257.73893,5128.172166471711
0.008884245645746547,0.9220199173888346,27002724369.853367,5230.78075279936
0.008277582505624211,0.9247647642890384,29342649555.66985,5266.034420682528
0.009076386263169532,0.92116971659723,26322887691.977882,5279.259447545384
0.009837341883695404,0.9178855182931096,24174328206.6656,5264.088558540325
0.009036271608276952,0.9213464913458641,27225783078.314487,4286.28872760493
0.008955393271642357,0.9217040646557484,26259933248.88612,5604.857064335772
0.008804380354033164,0.9223759400070805,26949661014.91564,5513.593770752087
0.009388693004669841,0.919806244784672,25767616956.44241,4946.484561550973
0.009906895370136596,0.9175915896388388,24804958508.431297,4627.119811561754
0.008740026623360889,0.9226639594066244,27370845791.99803,5361.116854514194
0.00952445520389985,0.919220413460673,24929550835.31676,5314.580901890351
0.008361248621584938,0.9243805308015182,28545793976.69692,5680.51339716941
0.008324128918561281,0.9245507696144318,28477056350.76388,5862.1158813520215
0.008793924476117952,0.9224226661597072,27403125786.039898,5048.621295341516
0.008961894664348605,0.9216752633087796,26915465303.996708,5054.603669343618
0.008167563430378678,0.9252729116159328,29346428917.9712,5785.428737989054
0.00932082488093057,0.9201006471300563,26423259203.98969,4394.918931126599
0.010414838227140531,0.9154747192163596,22744789000.314644,5261.935803192682
0.008349835735058795,0.9244328334856796,29244090560.08515,4989.183884378545
0.012328348065056009,0.9079176509695293,20611678354.370216,5163.376846052614
0.009249917528456195,0.9204093478579124,26146288106.08997,4951.214928703588
0.00838523290530158,0.9242707293404856,29116727719.00504,4955.183381908006
0.010402777544666958,0.9155243944115979,22917157218.88153,5203.639454351462
0.009906415719419522,0.9175936131764868,24817999181.514874,4612.263330269895
0.008223164553068103,0.9250156919530768,28426884094.622963,6178.512431305166
0.010738597499911138,0.914151498824954,23190410330.153152,4603.397730533431
0.008341470486965935,0.9244711916293352,29380741567.859074,4714.9232239599705
0.008337430202815426,0.924489724717806,29388383214.44578,4847.938954892918
0.010231255289100794,0.9162339028464634,24163067494.535217,4589.24049922924
0.008335314005583686,0.9244994336184847,28879394445.31753,5463.339152100324
0.009725662174080827,0.9183595882413366,24357933774.18531,5325.825533266327
0.010983552557712193,0.913163160317951,22620775746.94984,4723.083149185956
0.008399395925706689,0.9242059619635618,28780162864.891182,5287.8068927034
