p_value,correlation,rmse,r
0.008216133519695175,0.925048171775271,29504962300.338318,5404.293251633451
0.008621761043954278,0.9231959673807784,27447939114.24587,5661.850540658825
0.008387143752557209,0.9242619879466398,29457984617.24235,4364.39028380668
0.009606696435896286,0.9188675032779585,24902652148.96122,5178.875775121567
